event_id,customer_id,event_time,event_type,session_id,duration_ms
E001456,C0340,2025-06-25T13:20:52,add_to_cart,S00313,6530
E001457,C0051,2025-06-27T05:48:10,add_to_cart,S00716,7006
E001458,C0460,2025-06-10T01:40:42,error,S00130,3827
E001459,C0271,2025-06-24T03:35:40,error,S00041,2715
E001460,C0208,2025-06-24T09:53:42,error,S00089,4088
E001461,C0217,2025-06-18T23:21:14,page_view,S01103,6812
E001462,C0268,2025-06-05T21:02:02,checkout,S00507,7064
E001463,C0395,2025-06-04T15:27:05,logout,S00911,5138
E001464,C0490,2025-06-20T21:23:42,logout,S00227,1006
E001465,C0181,2025-06-29T19:23:07,logout,S00506,3482
E001466,C0278,2025-06-15T12:15:13,add_to_cart,S00035,2916
E001467,C0367,2025-06-08T07:32:57,checkout,S00818,5796
E001468,C0274,2025-06-19T15:56:33,checkout,S01178,6306
E001469,C0425,2025-06-05T13:45:06,add_to_cart,S00631,1183
E001470,C0316,2025-06-25T14:57:55,add_to_cart,S00704,4909
E001471,C0167,2025-06-11T20:24:52,login,S00019,4984
E001472,C0392,2025-06-22T13:41:27,add_to_cart,S01187,6097
E001473,C0442,2025-06-30T12:10:22,error,S00974,234
E001474,C0074,2025-06-30T23:15:22,checkout,S00129,3425
E001475,C0392,2025-06-22T06:09:31,login,S00045,4752
E001476,C0288,2025-06-01T04:28:56,login,S00629,4582
E001477,C0352,2025-06-25T04:14:51,error,S01170,2138
E001478,C0146,2025-06-20T16:35:27,logout,S00397,2309
E001479,C0411,2025-06-30T12:40:38,checkout,S00231,6619
E001480,C0211,2025-06-23T10:19:10,login,S01063,2036
E001481,C0484,2025-06-17T16:02:47,logout,S01099,1739
E001482,C0414,2025-06-26T21:14:38,checkout,S01197,925
E001483,C0274,2025-06-02T08:34:09,page_view,S00342,2222
E001484,C0340,2025-06-25T23:45:00,page_view,S00670,6654
E001485,C0495,2025-06-09T07:06:52,page_view,S00336,1018
E001486,C0205,2025-06-07T18:34:37,login,S00820,7923
E001487,C0149,2025-06-27T20:08:53,page_view,S01115,4980
E001488,C0092,2025-06-14T03:13:29,checkout,S01066,4429
E001489,C0054,2025-06-11T17:59:44,logout,S01174,54
E001490,C0285,2025-06-10T05:18:44,page_view,S00676,7217
E001491,C0248,2025-06-15T19:29:31,logout,S00486,5512
E001492,C0317,2025-06-29T21:13:49,error,S00218,6086
E001493,C0284,2025-06-17T21:01:18,add_to_cart,S00030,3457
E001494,C0077,2025-06-22T16:53:01,page_view,S00097,6507
E001495,C0001,2025-06-11T07:59:34,error,S00800,426
E001496,C0390,2025-06-20T13:52:30,logout,S00729,884
E001497,C0331,2025-06-10T20:52:06,checkout,S00794,191
E001498,C0150,2025-06-05T17:07:10,logout,S00393,4620
E001499,C0423,2025-06-22T06:37:38,checkout,S00885,4484
E001500,C0230,2025-06-28T15:29:41,login,S00040,474
E001501,C0335,2025-06-06T17:50:49,login,S00072,4398
E001502,C0016,2025-06-06T11:39:10,login,S00763,5219
E001503,C0455,2025-06-06T23:09:36,checkout,S00621,439
E001504,C0487,2025-06-13T05:40:37,page_view,S00806,1127
E001505,C0248,2025-06-14T07:32:04,login,S01145,5499
E001506,C0463,2025-06-20T11:02:47,add_to_cart,S00617,6755
E001507,C0482,2025-06-02T20:59:41,add_to_cart,S00240,3145
E001508,C0166,2025-06-17T17:00:50,login,S00281,5057
E001509,C0162,2025-06-21T15:42:31,add_to_cart,S00256,6342
E001510,C0312,2025-06-01T09:13:15,error,S00604,2767
E001511,C0226,2025-06-02T10:15:10,login,S00797,2168
E001512,C0156,2025-06-27T06:31:29,checkout,S00763,2413
E001513,C0306,2025-06-11T19:37:27,add_to_cart,S00198,4971
E001514,C0435,2025-06-12T06:01:12,page_view,S01002,4427
E001515,C0426,2025-06-04T23:20:43,checkout,S00713,7991
E001516,C0112,2025-06-05T22:24:16,logout,S00116,1411
E001517,C0002,2025-06-13T02:15:55,add_to_cart,S00188,3280
E001518,C0477,2025-06-04T07:12:48,login,S00486,7662
E001519,C0473,2025-06-07T22:49:27,login,S00322,5238
E001520,C0218,2025-06-14T03:23:17,error,S00505,4441
E001521,C0317,2025-06-17T19:42:27,error,S00658,4602
E001522,C0284,2025-06-16T18:19:51,error,S00626,1450
E001523,C0088,2025-06-17T19:26:24,checkout,S00208,1196
E001524,C0208,2025-06-06T14:44:57,checkout,S00173,4165
E001525,C0230,2025-06-04T05:32:53,page_view,S01084,498
E001526,C0437,2025-06-03T06:56:58,page_view,S00530,3025
E001527,C0230,2025-06-23T01:04:27,add_to_cart,S00750,2567
E001528,C0327,2025-06-11T10:17:16,checkout,S00898,2971
E001529,C0448,2025-06-26T16:14:29,error,S00606,6044
E001530,C0058,2025-06-23T09:23:17,checkout,S01170,1025
E001531,C0236,2025-06-10T16:21:46,logout,S00417,2179
E001532,C0019,2025-06-17T04:24:15,logout,S00063,1945
E001533,C0114,2025-06-10T11:27:57,login,S00171,1072
E001534,C0448,2025-06-04T07:58:49,error,S01068,5689
E001535,C0471,2025-06-30T04:04:13,page_view,S01051,1542
E001536,C0243,2025-06-25T13:33:53,logout,S00140,4432
E001537,C0181,2025-06-09T10:49:39,add_to_cart,S00020,3981
E001538,C0147,2025-06-27T22:26:57,error,S00129,3611
E001539,C0161,2025-06-09T19:30:30,checkout,S00837,1051
E001540,C0168,2025-06-11T07:49:17,add_to_cart,S00989,7640
E001541,C0416,2025-06-25T20:21:27,logout,S00220,459
E001542,C0183,2025-06-21T14:59:34,checkout,S00572,5666
E001543,C0446,2025-06-19T12:29:53,login,S00907,4117
E001544,C0381,2025-06-19T09:27:01,login,S00134,7697
E001545,C0159,2025-06-11T21:32:33,add_to_cart,S01179,1769
E001546,C0132,2025-06-19T06:09:14,checkout,S00700,5203
E001547,C0027,2025-06-30T14:13:31,page_view,S00076,4863
E001548,C0058,2025-06-03T08:11:07,checkout,S00983,4410
E001549,C0117,2025-06-29T00:45:56,add_to_cart,S00698,188
E001550,C0084,2025-06-05T14:54:56,logout,S00839,5819
E001551,C0340,2025-06-26T08:15:08,add_to_cart,S00604,2429
E001552,C0200,2025-06-14T10:39:11,logout,S00610,6080
E001553,C0318,2025-06-30T20:36:39,checkout,S00898,5982
E001554,C0088,2025-06-28T05:39:32,login,S00673,7511
E001555,C0326,2025-06-28T17:16:49,add_to_cart,S01062,2905
E001556,C0380,2025-06-06T09:30:46,add_to_cart,S00294,6952
E001557,C0037,2025-06-22T09:55:38,error,S01104,6154
E001558,C0312,2025-06-04T14:11:29,logout,S01107,6767
E001559,C0097,2025-06-30T12:52:45,page_view,S00947,7482
E001560,C0008,2025-06-16T22:20:28,checkout,S00538,6199
E001561,C0474,2025-06-16T22:59:59,checkout,S00423,6692
E001562,C0218,2025-06-25T02:16:39,logout,S00802,6280
E001563,C0268,2025-06-06T02:06:49,add_to_cart,S00061,729
E001564,C0108,2025-06-26T15:21:16,login,S01099,4168
E001565,C0059,2025-06-04T23:26:20,login,S01104,4785
E001566,C0041,2025-06-14T08:31:02,logout,S00024,7793
E001567,C0455,2025-06-02T02:24:19,error,S01174,6094
E001568,C0323,2025-06-09T02:28:49,login,S01182,6877
E001569,C0025,2025-06-18T23:33:17,login,S00867,2635
E001570,C0300,2025-06-11T02:01:05,checkout,S00184,1860
E001571,C0322,2025-06-16T04:45:56,page_view,S00952,6149
E001572,C0493,2025-06-01T13:51:04,checkout,S00400,6348
E001573,C0065,2025-06-20T03:42:00,page_view,S00250,213
E001574,C0295,2025-06-12T16:56:17,page_view,S00510,6499
E001575,C0491,2025-06-26T20:34:06,login,S00630,1079
E001576,C0069,2025-06-16T07:10:31,error,S00874,2913
E001577,C0022,2025-06-28T20:43:15,checkout,S01096,533
E001578,C0409,2025-06-05T21:44:54,page_view,S00088,7058
E001579,C0146,2025-06-16T21:50:42,checkout,S00435,549
E001580,C0366,2025-06-23T09:08:55,checkout,S01088,1742
E001581,C0255,2025-06-10T23:35:23,add_to_cart,S00901,3155
E001582,C0041,2025-06-11T12:51:42,error,S00822,5704
E001583,C0291,2025-06-12T21:50:55,logout,S00124,1762
E001584,C0361,2025-06-01T08:17:19,checkout,S00882,5183
E001585,C0047,2025-06-18T19:15:26,login,S00505,5234
E001586,C0045,2025-06-17T05:30:07,login,S00491,7101
E001587,C0300,2025-06-24T15:47:46,checkout,S00237,4703
E001588,C0052,2025-06-19T10:32:06,error,S00088,2427
E001589,C0338,2025-06-07T12:08:57,add_to_cart,S00966,6917
E001590,C0249,2025-06-09T19:42:30,add_to_cart,S01116,3793
E001591,C0305,2025-06-21T11:27:38,login,S00010,6322
E001592,C0176,2025-06-13T02:32:30,page_view,S00774,2466
E001593,C0414,2025-06-13T08:57:55,error,S00845,2150
E001594,C0040,2025-06-02T16:44:00,error,S00946,7367
E001595,C0491,2025-06-16T16:42:23,checkout,S01097,5248
E001596,C0447,2025-06-15T13:04:28,page_view,S00765,3405
E001597,C0494,2025-06-07T00:58:58,logout,S01120,356
E001598,C0001,2025-06-07T13:42:58,page_view,S00541,4067
E001599,C0074,2025-06-24T14:56:15,add_to_cart,S01043,3488
E001600,C0447,2025-06-05T23:21:40,error,S00555,2206
E001601,C0233,2025-06-06T15:13:07,add_to_cart,S00650,4382
E001602,C0407,2025-06-11T06:18:57,login,S01178,7640
E001603,C0409,2025-06-03T04:18:59,checkout,S00008,3477
E001604,C0292,2025-06-09T10:22:32,checkout,S01043,1468
E001605,C0233,2025-06-14T02:07:58,checkout,S00230,7186
E001606,C0439,2025-06-12T12:16:33,checkout,S01102,6858
E001607,C0384,2025-06-23T00:34:08,page_view,S00929,1162
E001608,C0137,2025-06-10T12:59:33,login,S01133,224
E001609,C0492,2025-06-28T04:23:23,login,S00555,1031
E001610,C0398,2025-06-02T16:54:42,add_to_cart,S01032,1713
E001611,C0390,2025-06-26T09:00:35,login,S00421,7432
E001612,C0281,2025-06-23T19:27:55,checkout,S01049,3680
E001613,C0114,2025-06-12T08:40:19,login,S00921,1806
E001614,C0008,2025-06-13T04:30:59,page_view,S00026,822
E001615,C0319,2025-06-06T11:19:29,add_to_cart,S01050,7767
E001616,C0423,2025-06-21T08:19:23,logout,S00262,7990
E001617,C0203,2025-06-07T11:14:10,add_to_cart,S00081,2906
E001618,C0474,2025-06-13T17:12:45,add_to_cart,S00477,605
E001619,C0458,2025-06-05T03:01:24,error,S00730,5057
E001620,C0231,2025-06-23T10:03:55,checkout,S00136,1147
E001621,C0011,2025-06-03T17:56:25,error,S00558,5844
E001622,C0052,2025-06-28T10:18:11,checkout,S00492,1812
E001623,C0431,2025-06-27T17:46:23,logout,S00989,5319
E001624,C0366,2025-06-30T21:50:18,error,S00296,2585
E001625,C0074,2025-06-14T10:47:02,page_view,S01143,4506
E001626,C0244,2025-06-08T07:57:17,checkout,S01177,6148
E001627,C0209,2025-06-10T22:28:35,page_view,S01016,1551
E001628,C0432,2025-06-15T11:49:58,checkout,S00029,6549
E001629,C0136,2025-06-11T09:18:37,page_view,S01093,1462
E001630,C0425,2025-06-03T12:08:20,login,S01077,340
E001631,C0221,2025-06-05T19:35:45,page_view,S00973,5682
E001632,C0007,2025-06-08T05:57:28,error,S00348,4524
E001633,C0029,2025-06-08T08:26:52,logout,S00687,6431
E001634,C0400,2025-06-12T11:28:45,login,S00278,3252
E001635,C0036,2025-06-28T17:32:39,logout,S01195,3002
E001636,C0016,2025-06-01T11:37:24,logout,S00642,2826
E001637,C0016,2025-06-03T21:49:35,add_to_cart,S00684,834
E001638,C0490,2025-06-28T08:02:33,login,S00443,7960
E001639,C0316,2025-06-23T09:39:43,page_view,S00925,782
E001640,C0088,2025-06-08T18:42:07,logout,S00780,816
E001641,C0290,2025-06-03T00:04:02,page_view,S00799,6138
E001642,C0254,2025-06-07T22:03:55,checkout,S00648,1570
E001643,C0446,2025-06-14T13:26:25,page_view,S01016,6140
E001644,C0057,2025-06-28T15:29:29,page_view,S00971,1419
E001645,C0428,2025-06-01T07:19:36,add_to_cart,S00834,3775
E001646,C0028,2025-06-08T00:35:14,checkout,S00601,6808
E001647,C0439,2025-06-07T09:29:37,page_view,S00814,1554
E001648,C0008,2025-06-07T23:51:16,logout,S00553,2854
E001649,C0387,2025-06-04T23:51:56,error,S00035,1212
E001650,C0299,2025-06-14T04:26:01,login,S00972,2549
E001651,C0453,2025-06-09T18:03:30,add_to_cart,S00375,3128
E001652,C0216,2025-06-18T03:25:02,add_to_cart,S00964,2637
E001653,C0210,2025-06-04T19:55:42,checkout,S01142,5387
E001654,C0013,2025-06-07T12:02:50,error,S00736,2264
E001655,C0300,2025-06-27T05:12:13,page_view,S00270,2923
E001656,C0055,2025-06-06T03:50:57,checkout,S01100,4760
E001657,C0298,2025-06-05T09:55:41,logout,S00829,1448
E001658,C0388,2025-06-14T20:40:23,logout,S00848,6050
E001659,C0131,2025-06-24T06:02:23,logout,S00863,4604
E001660,C0065,2025-06-11T09:12:16,page_view,S00020,3847
E001661,C0257,2025-06-26T12:16:26,checkout,S00049,2255
E001662,C0262,2025-06-12T04:48:35,logout,S00182,3640
E001663,C0290,2025-06-06T07:37:05,checkout,S01162,4734
E001664,C0067,2025-06-05T03:54:38,page_view,S00827,3631
E001665,C0293,2025-06-26T16:25:49,add_to_cart,S00805,7695
E001666,C0312,2025-06-07T04:57:53,checkout,S00472,6878
E001667,C0143,2025-06-27T05:31:58,checkout,S00920,2253
E001668,C0484,2025-06-02T21:31:22,add_to_cart,S01176,4180
E001669,C0495,2025-06-26T14:54:46,login,S00384,3410
E001670,C0076,2025-06-01T11:20:03,add_to_cart,S00409,1427
E001671,C0381,2025-06-24T20:50:04,add_to_cart,S00030,5672
E001672,C0184,2025-06-16T23:08:31,add_to_cart,S00005,62
E001673,C0032,2025-06-02T00:01:31,login,S00510,198
E001674,C0407,2025-06-15T03:50:39,login,S00929,6143
E001675,C0123,2025-06-29T19:45:41,page_view,S01058,961
E001676,C0267,2025-06-28T18:07:19,page_view,S00249,6342
E001677,C0130,2025-06-06T18:46:27,page_view,S01188,3377
E001678,C0489,2025-06-05T11:35:24,error,S00312,3199
E001679,C0421,2025-06-12T09:54:28,add_to_cart,S00936,1187
E001680,C0380,2025-06-29T06:02:48,logout,S00942,5565
E001681,C0379,2025-06-30T23:45:40,logout,S00690,416
E001682,C0154,2025-06-27T09:01:17,logout,S00871,6952
E001683,C0246,2025-06-13T12:36:25,page_view,S00048,3232
E001684,C0472,2025-06-29T23:14:07,logout,S01055,6734
E001685,C0142,2025-06-11T15:17:27,page_view,S00501,2090
E001686,C0488,2025-06-22T15:14:32,logout,S00175,725
E001687,C0163,2025-06-05T11:43:54,error,S00757,5474
E001688,C0356,2025-06-13T13:55:03,logout,S00633,2751
E001689,C0077,2025-06-01T21:10:15,error,S00025,1599
E001690,C0036,2025-06-18T14:56:51,add_to_cart,S00569,1716
E001691,C0212,2025-06-20T22:59:04,login,S01178,295
E001692,C0311,2025-06-29T23:49:26,error,S00560,2101
E001693,C0442,2025-06-20T15:11:08,error,S00110,3588
E001694,C0049,2025-06-03T20:13:39,error,S00033,4559
E001695,C0415,2025-06-07T18:16:19,page_view,S01039,5836
E001696,C0078,2025-06-07T16:31:00,login,S00592,5396
E001697,C0496,2025-06-01T01:18:53,login,S00289,1272
E001698,C0018,2025-06-26T18:31:05,page_view,S01018,2889
E001699,C0135,2025-06-16T18:22:29,add_to_cart,S00735,7462
E001700,C0327,2025-06-10T08:27:26,add_to_cart,S00706,3421
E001701,C0233,2025-06-01T20:16:07,add_to_cart,S00194,118
E001702,C0396,2025-06-28T04:27:47,error,S00680,7835
E001703,C0055,2025-06-27T15:34:31,page_view,S00362,1001
E001704,C0403,2025-06-16T21:24:24,checkout,S00815,2884
E001705,C0059,2025-06-02T12:56:29,add_to_cart,S00449,548
E001706,C0029,2025-06-13T20:10:02,page_view,S00175,3543
E001707,C0066,2025-06-28T06:15:43,login,S00178,2034
E001708,C0016,2025-06-05T08:32:39,add_to_cart,S00411,5976
E001709,C0463,2025-06-07T04:08:35,error,S00875,4701
E001710,C0036,2025-06-18T00:46:01,error,S00542,783
E001711,C0485,2025-06-26T20:14:04,login,S00880,5909
E001712,C0223,2025-06-16T18:46:17,error,S00530,1888
E001713,C0160,2025-06-19T12:52:14,checkout,S00364,5992
E001714,C0458,2025-06-08T00:09:09,add_to_cart,S00615,3652
E001715,C0197,2025-06-02T05:18:20,checkout,S00485,927
E001716,C0004,2025-06-18T18:21:49,error,S00420,4139
E001717,C0494,2025-06-16T00:09:35,checkout,S00482,4078
E001718,C0180,2025-06-28T02:30:23,login,S00840,7923
E001719,C0274,2025-06-09T04:59:20,page_view,S00259,1386
E001720,C0423,2025-06-23T06:35:45,login,S00928,5523
E001721,C0002,2025-06-25T17:28:47,error,S00794,3261
E001722,C0479,2025-06-18T01:02:26,login,S00313,7683
E001723,C0439,2025-06-07T07:29:11,logout,S00906,2311
E001724,C0453,2025-06-20T20:15:04,logout,S00553,7032
E001725,C0405,2025-06-15T05:53:46,page_view,S00327,3927
E001726,C0297,2025-06-03T22:00:33,page_view,S00075,5285
E001727,C0212,2025-06-06T06:49:22,logout,S01159,6655
E001728,C0248,2025-06-15T15:04:59,checkout,S00557,1242
E001729,C0416,2025-06-11T04:03:21,error,S00859,2569
E001730,C0450,2025-06-19T08:52:20,page_view,S00309,4536
E001731,C0045,2025-06-17T07:47:33,checkout,S00730,6526
E001732,C0084,2025-06-18T07:50:19,add_to_cart,S00036,2153
E001733,C0497,2025-06-20T09:38:55,checkout,S00181,5456
E001734,C0393,2025-06-07T00:08:59,logout,S01010,878
E001735,C0397,2025-06-10T11:50:58,logout,S00301,4528
E001736,C0238,2025-06-13T02:11:47,login,S00479,70
E001737,C0158,2025-06-11T22:32:55,checkout,S01025,2813
E001738,C0448,2025-06-25T09:40:35,page_view,S01082,6655
E001739,C0265,2025-06-14T10:59:36,logout,S00048,4856
E001740,C0208,2025-06-20T16:02:09,page_view,S00712,2177
E001741,C0434,2025-06-05T18:34:26,page_view,S00373,6739
E001742,C0047,2025-06-08T19:34:33,checkout,S00402,6727
E001743,C0337,2025-06-14T13:01:07,add_to_cart,S00507,723
E001744,C0442,2025-06-02T10:08:44,page_view,S00637,1020
E001745,C0313,2025-06-26T15:02:21,login,S00292,55710
E001746,C0052,2025-06-25T12:38:35,page_view,S00415,3204
E001747,C0084,2025-06-04T00:47:48,logout,S00915,5775
E001748,C0282,2025-06-29T17:59:38,page_view,S00165,5152
E001749,C0046,2025-06-14T09:35:22,add_to_cart,S00610,315
E001750,C0471,2025-06-24T01:13:59,page_view,S01017,6712
E001751,C0383,2025-06-05T19:13:42,error,S01137,4880
E001752,C0213,2025-06-03T05:06:46,error,S00795,6445
E001753,C0453,2025-06-08T13:16:23,checkout,S00105,6280
E001754,C0370,2025-06-25T15:04:42,error,S00584,2166
E001755,C0433,2025-06-23T15:41:51,checkout,S00020,6779
E001756,C0322,2025-06-06T20:22:11,login,S00698,681
E001757,C0115,2025-06-17T09:26:44,page_view,S00047,4392
E001758,C0242,2025-06-09T01:56:56,login,S01071,4622
E001759,C0382,2025-06-01T04:02:05,login,S00116,3913
E001760,C0367,2025-06-12T00:07:18,login,S00217,3883
E001761,C0219,2025-06-02T08:01:42,page_view,S00963,4576
E001762,C0500,2025-06-08T12:09:19,error,S00787,1113
E001763,C0129,2025-06-24T08:32:50,logout,S00406,4067
E001764,C0249,2025-06-17T10:47:11,login,S00859,6910
E001765,C0287,2025-06-06T03:32:53,add_to_cart,S00588,7420
E001766,C0281,2025-06-01T17:23:17,logout,S00751,5569
E001767,C0402,2025-06-18T01:59:27,logout,S00065,3863
E001768,C0008,2025-06-09T05:44:02,checkout,S00398,5385
E001769,C0409,2025-06-07T13:13:55,add_to_cart,S00333,1797
E001770,C0497,2025-06-06T21:36:22,login,S00784,3250
E001771,C0283,2025-06-18T02:35:21,login,S00967,6987
E001772,C0011,2025-06-19T21:08:25,error,S00731,6610
E001773,C0034,2025-06-22T05:03:40,add_to_cart,S01184,5126
E001774,C0436,2025-06-18T16:52:46,add_to_cart,S00184,5759
E001775,C0165,2025-06-03T15:59:05,login,S00611,6077
E001776,C0422,2025-06-08T01:09:37,login,S00020,3231
E001777,C0112,2025-06-10T14:14:59,error,S01071,3031
E001778,C0393,2025-06-13T12:37:26,checkout,S00434,7363
E001779,C0360,2025-06-06T11:04:45,add_to_cart,S01184,5129
E001780,C0071,2025-06-15T00:11:41,logout,S00136,4488
E001781,C0113,2025-06-02T03:28:43,page_view,S00871,133
E001782,C0308,2025-06-04T14:54:30,add_to_cart,S00096,6718
E001783,C0076,2025-06-05T21:35:47,login,S00976,3067
E001784,C0369,2025-06-18T16:56:21,logout,S00795,6305
E001785,C0358,2025-06-15T02:48:30,add_to_cart,S00474,3361
E001786,C0342,2025-06-30T19:54:10,checkout,S01127,7115
E001787,C0047,2025-06-05T12:54:11,page_view,S00566,75
E001788,C0467,2025-06-25T04:59:29,add_to_cart,S01005,3495
E001789,C0259,2025-06-29T09:48:59,page_view,S00656,6499
E001790,C0242,2025-06-12T23:31:18,error,S00228,4570
E001791,C0071,2025-06-27T12:08:46,login,S01010,6361
E001792,C0169,2025-06-05T18:44:17,checkout,S01153,1147
E001793,C0255,2025-06-25T14:20:10,checkout,S00317,856
E001794,C0193,2025-06-03T05:08:40,logout,S00946,6295
E001795,C0083,2025-06-12T00:34:14,add_to_cart,S00606,6065
E001796,C0403,2025-06-15T05:02:31,checkout,S00574,3614
E001797,C0217,2025-06-23T10:56:24,checkout,S00133,3888
E001798,C0227,2025-06-05T22:32:32,page_view,S01025,273
E001799,C0238,2025-06-06T22:43:35,checkout,S00985,3012
E001800,C0273,2025-06-12T03:49:47,page_view,S00444,3991
E001801,C0051,2025-06-24T15:01:07,add_to_cart,S01086,2655
E001802,C0009,2025-06-10T00:22:14,page_view,S00618,7329
E001803,C0258,2025-06-16T17:51:26,add_to_cart,S00786,5830
E001804,C0026,2025-06-08T20:44:27,checkout,S00808,4659
E001805,C0351,2025-06-26T15:15:16,login,S00381,3349
E001806,C0285,2025-06-26T01:24:36,page_view,S00919,6881
E001807,C0214,2025-06-21T19:22:03,login,S00773,2103
E001808,C0350,2025-06-11T01:01:34,page_view,S00423,1228
E001809,C0483,2025-06-17T10:05:53,login,S00975,1755
E001810,C0214,2025-06-07T17:12:17,add_to_cart,S01084,2983
E001811,C0221,2025-06-25T11:08:38,page_view,S00833,6897
E001812,C0459,2025-06-02T11:11:48,logout,S00806,6581
E001813,C0303,2025-06-12T08:20:43,checkout,S00759,1494
E001814,C0399,2025-06-12T10:09:51,page_view,S01075,2177
E001815,C0484,2025-06-30T07:41:33,add_to_cart,S01184,6374
E001816,C0215,2025-06-05T01:38:36,logout,S00921,7889
E001817,C0220,2025-06-13T11:51:37,add_to_cart,S00659,6411
E001818,C0211,2025-06-22T20:33:29,logout,S00949,523
E001819,C0256,2025-06-17T10:57:52,login,S00158,2870
E001820,C0301,2025-06-02T08:10:51,logout,S00532,2026
E001821,C0076,2025-06-09T18:47:45,login,S00267,3956
E001822,C0234,2025-06-11T00:17:21,add_to_cart,S00360,1526
E001823,C0484,2025-06-08T03:31:46,page_view,S00952,3999
E001824,C0426,2025-06-19T00:14:12,login,S00248,5385
E001825,C0496,2025-06-24T21:00:41,page_view,S00604,923
E001826,C0081,2025-06-30T22:36:36,page_view,S00592,7283
E001827,C0138,2025-06-27T19:41:39,add_to_cart,S00067,3360
E001828,C0192,2025-06-09T12:43:49,login,S01185,7750
